count,HR,DY,pas_count,avg_trip_dist,avg_trip_time
29827,18,2013-11-08,1.7062057867033225,2.629920206524294,913.5316994669259
21870,10,2013-11-04,1.6232738911751257,2.8141422039323305,852.3771833561957
24854,2,2013-11-10,1.7814838657761327,3.1307769373139114,678.5165365735897
26550,14,2013-11-10,1.7734463276836159,3.019734839924669,914.2090395480226
21399,20,2013-11-10,1.7476517594280108,3.164368895742787,699.0065890929483
30010,21,2013-10-29,1.698700433188937,3.008442852382541,703.628323892036
29383,18,2013-10-30,1.6796787257938264,2.535440901201374,861.4255862233264
22656,15,2013-10-01,1.6972987288135593,2.8956386829096097,905.0951182909605
4232,5,2013-10-02,1.5645085066162572,4.55180529300567,633.6046786389414
28898,22,2013-10-30,1.7135095854384386,3.1663838327912033,723.50539829746
33007,18,2013-03-05,1.6625564274244857,2.385912988154024,740.2750628654528
30344,8,2013-03-06,1.63739124703401,2.344828302135513,754.870452148695
2902,4,2013-03-06,1.6640248104755342,4.577777394900068,661.8373535492764
22349,12,2013-03-04,1.627544856593136,2.5920036690679678,718.4936238757887
3003,4,2013-03-07,1.6103896103896105,4.360416250416253,654.3046953046953
5036,5,2013-03-09,1.687648927720413,4.637144559173951,680.8216838760922
18795,10,2013-03-10,1.734291034849694,2.7556456504389475,553.9347166799681
8771,8,2013-03-10,1.6607000342036256,3.541191426291193,559.2657621707901
22185,16,2013-03-10,1.75605138607167,3.202078431372551,803.274645030426
19519,16,2013-08-31,1.8178697679184384,1403.3285219529691,690.608893898253
19976,12,2013-08-31,1.7891469763716459,18.85430967160593,686.7602122547056
17603,7,2013-08-27,1.5849003010850424,2.8672919388740574,633.0533431801398
19202,17,2013-08-28,1.6966461826893031,3.083956358712637,976.7783564212061
22116,14,2013-08-29,1.7065020799421233,4.940236480376191,935.045894375113
4942,2,2013-12-04,1.6305139619587212,3.3217867260218523,600.9828004856333
27597,8,2013-12-04,1.6153929774975542,2.474254447947245,848.5597709896003
20719,13,2013-12-27,1.7959843621796419,2.779747574689898,786.0453207201119
21732,13,2013-01-06,1.7378980305540217,2.7331354684336464,635.2163169519603
19360,11,2013-01-06,1.7293388429752066,2.5596301652892572,556.7301652892562
7969,6,2013-01-01,1.7842891203413227,4.527831597440078,704.7589408959719
21335,15,2013-01-06,1.7608155612842746,3.0427865010545987,715.6576517459573
24066,9,2013-01-07,1.6036732319454832,2.491634671320536,702.0543505360259
20024,22,2013-01-07,1.686476228525769,3.1057860567319158,614.85072912505
9364,0,2013-01-08,1.6612558735583085,3.464532251174716,668.4524775736865
4231,5,2013-01-10,1.5736232569132593,4.523351453557079,665.5280075632238
21718,11,2013-01-12,1.706740952205544,2.472845565890049,591.8737452804125
31830,23,2013-09-07,1.856707508639648,2.82023122840088,814.3542255733585
24463,14,2013-09-06,1.6971753260025344,2.956692147324535,869.4186730981482
22860,12,2013-09-06,1.6798775153105863,2.7209308836395483,847.4709973753281
32003,23,2013-09-06,1.8196419085710716,3.015207324313346,755.9604724557073
27975,21,2013-09-07,1.8168007149240393,2.7040343163538894,779.69690795353
25783,22,2013-09-04,1.72924019702905,3.0863119109490773,681.4120156692394
19506,19,2013-09-02,1.7512047575105096,3.245817697118833,645.5753614272531
3538,2,2013-09-03,1.7074618428490673,3.394112492933863,624.2823629169022
23492,13,2013-09-07,1.7674953175549124,2.7314698620807105,763.0442703899199
10624,4,2013-09-07,1.7716490963855422,3.5909591490963853,657.8230421686746
23652,8,2013-09-05,1.6271774057162185,2.524043632673769,725.928885506511
4132,5,2013-09-05,1.5997095837366893,4.5828654404646665,639.0626815101646
25126,17,2013-04-29,1.6997930430629626,2.707196927485469,758.2576613866115
20256,16,2013-04-23,1.701076224328594,2.7884300947867255,798.5691153238547
27442,8,2013-04-29,1.6350120253625828,2.5552846002477865,813.150353472779
25448,7,2013-04-12,1.6013046211883055,2.6840466834328764,710.9845174473436
26218,15,2013-04-13,1.8016629796323136,2.717532611183151,747.3505606834999
27912,9,2013-04-23,1.6404772141014616,2.3128446546288326,810.3697692748639
33773,20,2013-04-19,1.7566399194622924,2.640934770378702,687.494418618423
33859,23,2013-04-19,1.82193803715408,3.0474145721964576,752.792492394932
22060,13,2013-04-15,1.6838168631006347,2.8652316409791454,800.1122393472348
27871,22,2013-04-09,1.6962792867137886,3.0841419396505283,655.685479530695
22579,13,2013-04-30,1.6666371407059657,2.7449023428849837,840.6938305505115
22845,13,2013-11-26,1.6663602538848763,2.741315386298973,1045.7406434668417
31446,21,2013-11-23,1.8242383769000827,2.502121732493799,710.1711505437894
23549,14,2013-11-26,1.6835959064079153,2.910958002462954,1135.901821733407
26154,19,2013-11-27,1.7562896688843006,2.4796073258392624,690.1801636460962
18968,21,2013-11-28,1.8225959510754957,2.9210855124420094,649.2937051876845
11466,2,2013-11-28,1.7748124890982033,3.2491086691086717,630.2360893075179
15967,3,2013-04-27,1.801778668503789,3.3147523016220943,665.8608379783303
25436,12,2013-04-27,1.7575090423022488,2.559629265607801,748.006054411071
12668,6,2013-04-11,1.6068834859488474,3.365884906851908,599.4187717082413
28511,8,2013-04-10,1.6409105257619867,2.4555406685139136,796.5788993721721
32816,18,2013-04-04,1.6941735738664065,2.5865699658703063,803.7159617259873
31110,21,2013-04-27,1.8314689810350369,2.5830668595306987,726.138669238187
34575,20,2013-04-04,1.7106001446131598,2.797328416485901,692.7067823571945
24515,15,2013-04-11,1.721068733428513,2.98901284927595,913.8907199673669
4489,5,2013-04-01,1.6155045667186456,5.286134996658501,687.5134773891735
23611,8,2013-04-01,1.622506458853924,2.7434937105586394,769.175130235907
22578,10,2013-04-09,1.6373903800159448,2.524977854548671,791.2086101514749
21245,12,2013-04-08,1.6853847964226878,2.66566627441751,726.8538950341257
30031,21,2013-04-10,1.6873896973127769,2.911349272418507,655.2686890213446
15713,0,2013-04-04,1.7039394132247183,3.324169795710563,642.9161204098517
28080,9,2013-04-04,1.6362535612535614,2.399934829059828,835.9632834757834
23395,7,2013-04-05,1.607651207522975,2.79672152169267,676.8115836717247
32956,22,2013-04-27,1.836145163247967,2.6844377351620343,762.5431484403447
26940,12,2013-04-06,1.7834446919079436,2.525554936896804,787.8907943578322
32638,21,2013-04-26,1.7763956124762548,2.7828908021324863,718.8128255407806
29061,8,2013-03-12,1.630707821478958,2.361527820790752,825.6369016895495
22466,22,2013-03-11,1.6772011038903232,3.2566460429092863,650.5177601709249
11728,6,2013-03-11,1.545532060027285,3.499570259208733,623.6193724420191
21630,21,2013-03-17,1.721544151641239,3.270434581599627,621.7956079519187
6004,5,2013-03-17,1.722684876748834,4.718359427048635,709.1284143904064
9869,8,2013-03-17,1.6615665214307427,3.4180170230013145,645.0395176816294
31565,18,2013-03-15,1.715000792016474,2.567164897829876,801.8287660383336
34584,19,2013-03-15,1.7205933379597502,2.5556647582697205,733.0024288688411
20707,16,2013-03-01,1.6866277104360845,2.9397561211184673,821.3550973100884
27031,14,2013-03-01,1.6662720580074728,2.805190706966078,831.6777773667271
25366,12,2013-03-01,1.6277300323267365,2.531591500433649,777.057715051644
24831,15,2013-03-01,1.7004148040755507,2.8350316137086575,843.4225363456969
13703,1,2013-03-01,1.7329781799605926,3.188231044296867,618.9668685689265
23602,13,2013-12-12,1.654266587577324,2.927376493517499,1047.881450724515
22888,14,2013-12-10,1.64627752534079,2.6946683851800093,848.2952638937435
29777,22,2013-12-11,1.7184068240588373,3.2402985525741346,793.9011317459784
15667,16,2013-12-12,1.7319844258632795,3.257713027382397,1177.9294695857534
22854,13,2013-12-11,1.6751115778419532,2.840418745077447,1058.5996762054783
25211,22,2013-12-14,1.83689659275713,2.6376383324739203,811.061798421324
16219,16,2013-12-11,1.7064553918244034,3.088365497256304,1085.355324002713
17769,16,2013-12-27,1.8001013000168833,3.006564803871909,884.7302042883674
12865,8,2013-12-27,1.6572872133696075,3.0208985619898936,647.6993392926545
23707,14,2013-12-20,1.6985700426034505,2.9998810477917934,996.5378580166196
5235,5,2013-12-14,1.69207258834766,4.928861509073542,711.9543457497613
5220,5,2013-12-09,1.525095785440613,5.000444444444445,722.1204980842912
34290,19,2013-02-16,1.8300087489063868,2.3616969962088095,711.2177019539224
23783,10,2013-02-28,1.6225455157044948,2.449785981583488,762.985746121179
35327,23,2013-02-23,1.8653154810767967,2.67126418886404,722.8501429501514
26321,17,2013-02-22,1.6946924508947228,2.679166445043882,776.262831959272
35056,19,2013-02-23,1.7896223185759927,2.3514927544500197,689.0318918302145
32814,18,2013-02-13,1.6748948619491681,2.421345767050648,749.8733772170415
22717,2,2013-02-23,1.7997534885768367,3.0954192895188646,664.0894484306907
12712,4,2013-02-17,1.7877595972309628,3.538632001258661,674.4509125235998
25770,15,2013-02-20,1.6966239813736903,2.6909868063639877,781.1375242530074
24856,18,2013-12-08,1.7537013196009013,2.887319359510783,817.8056807209526
12151,6,2013-12-02,1.5387210929141635,3.7895070364579015,705.3554439963789
21970,14,2013-12-01,1.7505234410559853,3.302298133818846,821.1396904870278
23423,17,2013-12-02,1.687315886094864,2.9855116765572274,918.487384195022
30261,19,2013-12-03,1.6808433296982914,2.5674372955289004,753.919136842801
23122,13,2013-12-04,1.659026035810051,2.891094196003808,932.766456188911
27237,18,2013-12-04,1.6707420053603554,2.6213433931784036,957.9078092300914
24742,15,2013-01-11,1.6970333845283323,2.671089645137824,829.1450569881174
19916,11,2013-01-20,1.7388531833701546,2.5342287607953353,575.5675838521792
26371,9,2013-01-11,1.6188616283038186,2.2848401653331285,761.5691858480907
31038,22,2013-01-12,1.8201881564533797,2.6435662736001015,694.2088085572524
29467,8,2013-01-17,1.613194420877592,2.3973475413174077,763.8276037601385
26957,21,2013-01-19,1.8158548799940646,2.500873613532666,649.8298401157399
23370,10,2013-05-14,1.64137783483098,2.477001283697044,866.568164313222
31654,18,2013-05-15,1.6970683010046124,2.580449864156184,788.639887533961
24967,17,2013-05-16,1.7013257499899868,2.933668442343889,926.6403652821724
34359,18,2013-02-02,1.7882068744724817,2.37260892342617,695.4683489042172
28257,13,2013-02-02,1.7484163216194217,2.306500336199878,644.0927203878684
21876,10,2013-02-02,1.6929054671786432,2.3189390199305127,552.5752879868348
24137,12,2013-02-03,1.7176533952023865,2.4600472303931724,562.2449765919542
33783,19,2013-02-15,1.7240623982476393,2.549032057543732,747.7558831364888
33942,19,2013-02-12,1.6786871722349892,2.4592369335926048,689.538536326675
33078,20,2013-02-12,1.6822359272023701,2.7301925751254585,668.2589636616482
12313,4,2013-02-24,1.7749533013887762,3.6182961098026496,678.7574108665638
31477,18,2013-02-04,1.6698224100136607,2.357194459446573,679.6905359468818
31310,20,2013-03-29,1.79086553816672,2.6357895241136995,669.7329287767486
21879,2,2013-03-30,1.8085378673613968,3.169957950546189,659.8968874262991
22223,11,2013-03-30,1.771857984970526,2.564087206947758,623.1595194168204
10671,4,2013-03-30,1.77649704807422,3.7687864305126064,655.0162121638084
32712,19,2013-03-19,1.6682868672046955,2.4651366471019833,637.0929322572756
21868,16,2013-03-24,1.7710353027254435,3.2382060545088667,785.1150539601243
23796,12,2013-03-20,1.6605732055807698,2.493525802655908,808.7977811396873
24209,14,2013-03-20,1.655417406749556,2.9671605601222666,826.0563839894254
19220,10,2013-03-24,1.7197190426638918,2.7291389177939673,564.5503121748179
22872,15,2013-03-18,1.7113938440013992,2.96886017838405,749.697621545995
23246,10,2013-12-07,1.7255011614901488,2.519627032607758,623.7077776821819
28672,12,2013-12-07,1.7474190848214286,2.3789257812500018,723.8678501674107
29057,13,2013-12-07,1.767973293870668,2.4782179853391586,794.4590632205665
27774,14,2013-12-07,1.7813782674443723,2.5916886296536332,785.7161373946857
18472,0,2013-01-18,1.7142702468601125,3.2407562797747933,646.6956474664357
24458,7,2013-01-22,1.5848393163790988,2.721650584675772,656.3070161092485
27303,12,2013-05-11,1.7616012892356152,2.485757609053954,692.7443504376809
22406,2,2013-05-11,1.7806391145228957,3.172953226814243,690.5449879496564
28189,1,2013-05-11,1.8063428997126538,3.0482046188229353,737.4756820036184
29717,22,2013-05-22,1.723828111855167,3.117949658444663,699.3332772487129
21457,17,2013-05-12,1.8104115207158502,3.3631956937130107,882.0881297478678
16246,23,2013-05-12,1.706081496983873,3.754039763634129,687.6455127415979
31132,18,2013-05-06,1.6794295258897598,2.593052807400738,756.0471861749968
17423,16,2013-05-17,1.721632325087528,3.1229065028984695,1111.5134018251736
32594,20,2013-05-17,1.7507209915935449,2.7546628213781754,742.8200282260539
29099,18,2013-07-15,1.7118801333379154,2.528573834152372,746.6399876284408
18329,16,2013-07-17,1.7115500027279176,2.780047465764627,902.4378307599978
23065,15,2013-07-17,1.7156730977671797,2.762065467158033,878.2087578582267
23189,14,2013-07-15,1.7030488593729787,2.816106343524947,834.5631980680495
8782,1,2013-07-17,1.6997267137326348,3.3405750398542478,636.5822136187656
22370,7,2013-07-17,1.5808225301743406,2.7854944121591383,690.9634778721502
4278,5,2013-07-16,1.5726975222066386,4.264747545582048,605.713417484806
4284,2,2013-07-16,1.5873015873015872,3.3303081232492993,609.7236227824463
16248,15,2013-07-04,1.797575086164451,2.892207040866563,593.9222673559823
21056,15,2013-07-22,1.7096314589665653,2.921794262917934,814.8761398176292
20909,18,2013-09-01,1.8182122530967526,2.9644378019034794,728.3245970634655
20100,13,2013-08-24,1.7951741293532337,28.195491044776173,937.5922388059702
24341,8,2013-08-20,1.626309518918697,2.579369787601166,752.5041699190666
4605,6,2013-08-25,1.6390879478827363,4.945203040173724,17434.497719869705
26198,19,2013-08-24,1.8291472631498589,2.7016707382242924,4963.918390716849
31529,18,2013-05-04,1.8131878587966634,2.5006907926036357,750.2399378350091
11256,4,2013-05-05,1.7794953802416489,3.679812544420748,668.6192253020611
24617,11,2013-05-10,1.6528415322744445,2.623017426981357,901.5101758947069
34796,22,2013-03-02,1.8528853891251869,2.628455282216348,690.5570180480515
22157,13,2013-01-28,1.636096944532202,2.6351274992101796,713.112831159453
29765,20,2013-01-30,1.6540903746010416,2.7338790525785353,656.3087182932975
28530,23,2013-04-18,1.7186119873817034,3.30608692604276,693.1301086575535
31890,21,2013-11-13,1.6890874882408278,2.9849369708372544,701.2713703355283
14144,6,2013-11-12,1.5417845022624435,2.9685866798642513,620.1964790723982
24043,23,2013-11-13,1.720292808717714,3.1404196647672986,682.4923678409516
22284,19,2013-11-17,1.7451983485909173,3.135114880631846,709.3922096571531
19480,23,2013-06-17,1.711858316221766,3.5717931211499003,715.4124743326489
5738,5,2013-06-09,1.7066922272568839,4.616246078773086,687.8480306727082
18205,0,2013-06-20,1.7113430376270256,3.264890964020877,731.5074430101621
29894,22,2013-02-06,1.6946878972369037,3.0371014250351243,668.1642804576169
6391,2,2013-02-14,1.6858081677358785,3.239696448130183,609.4600219058051
3562,4,2013-02-14,1.6117349803481191,4.65290847838293,682.3158338012353
13173,6,2013-02-11,1.535716996887573,3.1034935094511513,635.9342594701283
26514,9,2013-02-11,1.6222750245153503,2.391744738628653,875.4426717960323
23727,14,2013-02-11,1.6448771441817338,2.676740843764488,777.7469549458423
31123,18,2013-02-11,1.6948237637759855,2.5008797352440353,746.2486585483405
26149,21,2013-02-11,1.682855940953765,2.975927186508081,639.9777811771005
31447,22,2013-04-25,1.740706585683849,3.143560912010684,748.9430470315133
24471,7,2013-04-25,1.6213477177066733,2.70164194352499,694.1764946262923
19957,16,2013-04-08,1.701057273137245,2.9795370045598077,784.1991281254698
4042,2,2013-05-29,1.6476991588322611,3.4662790697674435,609.6425037110341
11783,6,2013-05-28,1.5681914622761606,3.518710005940759,596.4200967495544
24870,11,2013-05-18,1.7561720948934458,2.6862677925211096,782.7219943707278
25383,8,2013-05-24,1.6487018870897845,2.706546113540561,859.4837095693969
18035,16,2013-05-26,1.836872747435542,3.238120321596897,770.5567507624064
13910,9,2013-05-25,1.7347951114306255,2.8624162473040946,608.4599568655643
2715,3,2013-10-01,1.6390423572744015,3.6373591160220977,622.0364640883978
11767,6,2013-10-02,1.5519673663635591,3.232980368828077,599.1453216622758
23513,12,2013-06-14,1.676434312933271,2.726544464764176,875.0605197124995
23737,10,2013-06-14,1.6668070944095716,2.5477263344146266,825.0420440662257
29763,21,2013-06-14,1.7756610556731511,2.8853092766186204,719.0979067970299
30637,23,2013-06-15,1.8544896693540491,2.8866772203544695,765.480627998825
17066,10,2013-06-16,1.750732450486347,2.9783991562170393,595.632192663776
21165,13,2013-06-16,1.7819985825655564,3.2162315142924642,731.9762815969762
17392,3,2013-06-15,1.779841306347746,3.36024264029439,676.4018514259429
5926,3,2013-06-14,1.708403644954438,3.517475531555854,649.1506918663516
26620,9,2013-06-14,1.6453418482344102,2.5016893313298305,849.173328324568
23802,18,2013-06-23,1.7760272246029745,3.103973195529785,737.0117217040585
31782,19,2013-06-21,1.7628217229878547,2.6549282612799665,754.0623938078157
29476,21,2013-06-21,1.7828742027412132,2.849563034333018,714.421054417153
11680,6,2013-06-25,1.5744006849315069,3.1090676369863006,565.7505993150685
29415,20,2013-06-25,1.7226925038245793,2.700431752507223,661.3755906850247
27912,18,2013-06-25,1.723774720550301,2.4598420034393826,811.6728288907997
30104,22,2013-06-26,1.7374103109221366,3.1452215652405036,720.1996412436886
24367,10,2013-06-27,1.679197275003078,2.5479767718635933,877.3996798949398
21721,17,2013-06-27,1.7168638644629621,2.860073201049676,954.8691588785047
23171,12,2013-06-28,1.6898278019938717,2.8009313365845263,917.7395019636615
28716,18,2013-06-28,1.7381599108510934,2.5566677113804097,819.0351372057389
4389,2,2013-06-24,1.6545910230120757,3.6984939621781674,637.7584871269082
25342,13,2013-05-21,1.6981295872464683,2.8074702075605704,944.7160050509036
3823,6,2013-05-26,1.5851425582003662,4.751250326968346,637.1797018048653
28601,8,2013-05-02,1.640467116534387,2.475653298835705,810.241145414496
31666,22,2013-05-31,1.8002589528200594,2.8841552453735892,738.033537548159
4066,4,2013-01-25,1.6736350221347762,4.322129857353663,665.2070831283817
2754,4,2013-01-30,1.6528685548293391,4.485871459694988,691.8939724037763
23968,14,2013-02-10,1.7529622830440588,2.915332109479306,704.6395610814419
34490,20,2013-02-07,1.6754131632357205,2.745977384749203,717.49115685706
6049,1,2013-02-04,1.6414283352620267,3.329608199702428,586.5306662258224
25752,15,2013-02-07,1.6867427772600185,2.8374499068033554,848.4531298539919
32865,18,2013-02-05,1.6606724478928951,2.372178913738026,728.4152137532329
24514,10,2013-04-11,1.642082075548666,2.5093293628130877,827.3594272660521
3770,3,2013-04-11,1.629973474801061,4.751092838196288,691.4909814323607
10628,4,2013-04-06,1.7910237109522018,3.7909380880692543,666.2762514113662
3262,4,2013-04-11,1.6404046597179645,4.728500919681177,685.5067443286327
4859,6,2013-04-07,1.6791520889071825,4.863089112986209,670.4737600329286
17995,21,2013-04-07,1.728035565434843,3.223155876632397,719.6719644345652
20004,12,2013-07-01,1.6919616076784643,2.643115876824635,919.7650969806039
5101,3,2013-12-19,1.681631052734758,3.690345030386198,642.9880415604783
23042,11,2013-04-24,1.6579289992188178,2.5187088794375465,832.6039406301536
32170,19,2013-05-07,1.6946844886540255,2.5631815355921668,707.0085483369598
29506,23,2013-05-09,1.732766217040602,3.285116586456993,720.5446349894937
26824,11,2013-05-19,1.7776617954070981,2.6702661795407154,723.6174321503131
21899,7,2013-05-13,1.6140463034841774,2.940882688707251,741.0648888077081
7369,1,2013-05-14,1.6675261229474827,3.426464920613387,618.6287148866875
28362,1,2013-05-19,1.817678584020873,3.0529377335871843,679.3733869261688
2470,3,2013-04-02,1.6222672064777328,3.5849676113360305,610.7696356275304
18668,16,2013-10-29,1.6835226055281765,2.943463145489606,837.2616241697021
21684,13,2013-10-29,1.643239254750046,2.606700332042061,863.7093709647667
29752,20,2013-10-31,1.731110513578919,2.748710674912612,790.377386394192
26421,8,2013-10-29,1.604670527232126,2.3980557132583864,822.9825517580713
26802,1,2013-10-26,1.7956868890381315,3.0845377210655913,682.7365122005821
25454,14,2013-01-16,1.6622534768602184,2.7217360729158426,804.2077080223148
3556,2,2013-01-14,1.6782902137232847,3.709460067491561,624.9448818897638
2526,3,2013-01-14,1.638558986539984,4.029030087094219,662.7173396674584
12400,6,2013-01-17,1.5275806451612903,3.1411298387096775,568.9876612903225
8880,2,2013-03-22,1.7382882882882882,3.2887511261261295,609.2716216216216
32462,22,2013-03-21,1.7341815045283717,3.1816043373791034,687.6913930133695
28382,18,2013-03-21,1.7674230145867098,2.530577126347686,755.3273201324783
4927,5,2013-03-22,1.6265475948853259,4.852993708138824,673.4546377105744
6287,1,2013-03-25,1.6866550023858755,4.172570383330682,655.3150946397328
16355,3,2013-07-28,1.7995108529501682,3.3852748394986234,647.4623662488535
18039,11,2013-07-28,1.7859637452186927,2.9945473695881146,668.9639669604745
19865,20,2013-07-28,1.7591240875912408,2.880582934809957,656.9417065190032
19019,7,2013-07-29,1.5681686734318314,3.1076586571323332,697.3772543246228
22144,22,2013-07-29,1.7322073699421965,3.1396287933526046,666.1383218930636
4513,5,2013-02-21,1.537336583204077,4.818078883226236,649.828495457567
4731,5,2013-02-28,1.5709152399069963,4.815303318537309,658.3326992179243
18920,20,2013-02-24,1.705708245243129,3.0488837209302355,606.2427061310782
27726,22,2013-06-22,1.8348842241938974,2.785023443699047,714.4052874558176
4814,5,2013-06-24,1.6215205650186955,5.255774823431663,675.6238055670959
27311,1,2013-11-23,1.7779283072754568,3.017249826077407,670.8880304639156
11530,9,2013-12-28,1.729228100607112,3.051309627059844,567.2007805724198
9853,1,2013-12-05,1.6786765452146555,3.2690855576981623,625.8529381914137
28009,8,2013-10-24,1.6161590917205184,2.476600735477884,832.4688850012496
25056,17,2013-10-23,1.6775622605363985,2.727158764367812,875.1983955938697
24140,10,2013-10-25,1.6344241922120961,2.583328914664454,856.1614333057166
16555,16,2013-07-31,1.6988825128360012,3.0079571126547893,972.5394140742978
34230,19,2013-10-23,1.6861817119485831,2.495920829681561,752.3399065147531
21712,13,2013-10-21,1.6418109801031688,2.97453620117907,806.7064756816507
25613,8,2013-12-16,1.607582087221333,2.6508245812673192,842.7266231991567
12703,23,2013-01-27,1.6888923876249704,3.7138455482956862,630.9564669763048
12301,0,2013-01-10,1.685472725794651,3.337483944394762,626.8213153402162
6512,5,2013-05-18,1.645884520884521,4.760419226044227,762.0219594594595
24449,11,2013-11-23,1.737371671643012,2.576373675814959,718.5195713526116
19246,11,2013-11-18,1.6191416398212615,2.759455990855237,789.6608126363919
31627,21,2013-11-19,1.6852689157997913,3.000590950769912,681.7676352483637
6182,1,2013-11-19,1.6316725978647686,3.2750808799741185,604.6522161112908
4449,3,2013-06-13,1.657001573387278,3.7273769386379,653.1350865363003
26226,13,2013-10-26,1.7604285823228858,2.659133302829252,790.4416990772515
28134,21,2013-07-26,1.7895073576455534,2.9024738750266557,709.640044074785
21844,22,2013-07-06,1.861746932796191,2.741556949276697,650.9132484892876
4402,2,2013-01-30,1.6358473421172195,3.2553112221717395,590.9893230349841
25256,19,2013-11-24,1.7381612290148876,2.748620921761158,631.9761244852708
24290,14,2013-06-05,1.68110333470564,2.95564841498559,983.24075751338
21126,20,2013-12-28,1.854823440310518,2.8437546151661497,825.7089841900975
23504,23,2013-12-28,1.8573434309053778,2.8733385806671192,735.5308883594282
17908,20,2013-12-29,1.8020996202814386,3.243437569801207,660.9159035068126
21700,12,2013-12-24,1.7053456221198158,2.446935023041477,676.9253917050692
4172,3,2013-08-01,1.6704218600191754,3120.812674976028,628.1498082454458
4817,5,2013-08-01,1.5723479343990034,4.60230433880008,643.0037367656217
5382,4,2013-08-03,1.3732813080639168,3.7571906354515114,674.0813823857302
25521,9,2013-06-04,1.6477410759766467,2.4266216057364542,887.1398456173348
15734,3,2013-06-01,1.7674462946485319,3.393447947120884,669.6040422016016
24239,14,2013-06-04,1.6972647386443336,2.8667288254465864,932.2158504888815
8278,1,2013-12-17,1.675646291374728,3.348469437062092,626.9202705967625
21606,11,2013-06-02,1.7766361195964084,2.8773419420531305,763.0764139590855
2786,4,2013-11-13,1.6712132089016511,4.351417803302226,651.3155061019382
12341,6,2013-11-15,1.5351268130621505,3.513155335872289,651.1412365286444
22711,15,2013-11-14,1.6808154638721324,3.006500814583243,966.4514112104266
14644,8,2013-12-30,1.625375580442502,2.9690473914231115,665.5556541928435
16896,16,2013-09-25,1.6944247159090908,3.1343690814393965,975.2350852272727
22241,9,2013-09-24,1.6236230385324402,2.4524994379749088,987.2588462748977
11015,0,2013-09-24,1.6713572401270995,3.400852473899225,649.2532001815706
10186,21,2013-08-04,1.3894561162379737,3.3217553504810526,13795.995582171608
18262,1,2013-07-07,1.8357792136677253,3.0595969773299747,654.265524038988
4620,5,2013-02-03,1.6562770562770563,4.361651515151514,688.0997835497835
6511,1,2013-12-16,1.6776224850253418,3.58436952849025,630.106588849639
2763,4,2013-09-30,1.654361201592472,5.346127397756065,720.9884183858126
28646,18,2013-08-13,1.7060322558123298,2.5489213153668877,752.214410388885
9761,0,2013-08-12,1.7046409179387358,3.9696567974592774,683.6305706382543
28222,20,2013-08-13,1.7073559634327828,14.099575154135074,648.7948409042591
24120,1,2013-08-18,1.8485489220563847,4.343888474295183,690.5065505804312
21300,11,2013-08-14,1.6847887323943662,2.6310694835680706,834.3859154929578
19575,14,2013-08-10,1.8026053639846744,3.2465358876117545,735.8351979565773
21494,13,2013-08-08,1.6753047362054527,2.9089145808132537,791.0989113240904
11404,6,2013-08-07,1.5811118905647141,324.72954051210075,572.7227288670642
20149,15,2013-08-05,1.7168097672341058,3.055446424140152,834.3624497493672
7070,7,2013-08-10,1.645968882602546,4.014588401697311,638.9258840169731
4330,5,2013-08-07,1.6057736720554272,4.717369515011547,646.2729792147805
27479,18,2013-10-07,1.690818443174788,2.5545740383565625,811.0730739837694
21081,11,2013-10-07,1.6475499264740763,2.75191214838006,861.3840899388075
22116,13,2013-10-08,1.654503526858383,2.8890197142340357,912.2742358473504
23307,7,2013-10-09,1.602823186167246,2.726863603209336,728.8713691165744
29647,18,2013-10-08,1.687388268627517,2.513833102843461,842.4173778122575
25851,1,2013-10-12,1.7950949673126766,3.175281420447954,736.8308769486673
18111,16,2013-10-10,1.7040472640936448,3.170617856551262,960.8012257743912
24234,12,2013-10-10,1.647231162829083,2.737792770487739,922.418956837501
24482,11,2013-10-11,1.659627481414917,2.775406421044032,928.37599052365
11847,6,2013-10-16,1.533721617287077,3.265721279648857,599.0665991390225
23371,13,2013-10-17,1.6469128407000129,2.9487621411150493,919.0808694535964
30116,18,2013-10-18,1.7239341213972639,2.6337730774339163,860.9928941426484
24574,22,2013-10-15,1.6773419060795962,3.1792251973630683,652.7963294538944
13908,23,2013-10-20,1.6963618061547312,3.958512366983028,669.5840523439747
24521,11,2013-10-19,1.7439337710533829,2.6829081195709774,734.1645936136373
22352,7,2013-09-16,1.5982909806728705,2.922168486041515,750.7910254115963
22334,0,2013-09-20,1.7377988716754724,3.3176846959792217,704.4805229694635
30546,19,2013-09-16,1.6848359850716952,2.649645125384665,699.9288613893799
21007,16,2013-09-21,1.7980673108963678,2.967164754605609,791.4229066501642
23239,20,2013-09-22,1.748827402211799,3.2135177933646033,771.6663797925901
19144,16,2013-09-16,1.7087860426243209,3.042509924780607,889.1585875470121
2575,3,2013-09-17,1.6155339805825242,3.630186407766989,618.2920388349514
3846,2,2013-09-17,1.6258450338013521,3.3829251170046817,609.8073322932918
23175,11,2013-10-18,1.6541963322545847,2.810036245954691,933.1197842502697
28817,22,2013-07-13,1.8572023458375264,2.7161828087587185,690.4986986848041
28753,18,2013-07-09,1.706465412304803,2.425279449100964,770.7657287935172
22311,19,2013-07-14,1.7732508628031016,2.923096230558915,717.9784411276949
23334,9,2013-07-08,1.63658181194823,2.777326219250881,801.2095654409874
14253,9,2013-07-13,1.7087630674244019,2.8473493299656227,611.2804321897145
