date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
2014-03-06 00:00:00,31,17,24,0,0,40.65,-73.78
2014-03-07 00:00:00,36,27,31.5,0,0,40.65,-73.78
2014-03-08 00:00:00,60,32,46,0,0,40.65,-73.78
2014-03-09 00:00:00,47,36,41.5,0,0,40.65,-73.78
2014-03-10 00:00:00,51,35,43,0,0,40.65,-73.78
2014-03-11 00:00:00,65,38,51.5,0,0,40.65,-73.78
2014-03-12 00:00:00,57,34,45.5,0.15,0,40.65,-73.78
2014-03-13 00:00:00,34,19,26.5,0,0,40.65,-73.78
2014-03-14 00:00:00,42,22,32,0,0,40.65,-73.78
2014-03-15 00:00:00,61,40,50.5,0.01,0,40.65,-73.78
2014-03-16 00:00:00,43,31,37,0,0,40.65,-73.78
2014-03-17 00:00:00,34,25,29.5,0,0,40.65,-73.78
2014-03-18 00:00:00,43,25,34,0,0,40.65,-73.78
2014-03-19 00:00:00,46,28,37,0.72,0,40.65,-73.78
2014-03-20 00:00:00,56,42,49,0,0,40.65,-73.78
2014-03-21 00:00:00,54,34,44,0,0,40.65,-73.78
2014-03-22 00:00:00,65,35,50,0,0,40.65,-73.78
2014-03-23 00:00:00,46,28,37,0,0,40.65,-73.78
2014-03-24 00:00:00,36,22,29,0,0,40.65,-73.78
2014-03-25 00:00:00,39,23,31,0,0,40.65,-73.78
2014-03-26 00:00:00,39,25,32,0,0,40.65,-73.78
2014-03-27 00:00:00,39,23,31,0,0,40.65,-73.78
2014-03-28 00:00:00,51,36,43.5,0,0,40.65,-73.78
2014-03-29 00:00:00,52,41,46.5,2.6,0,40.65,-73.78
2014-03-30 00:00:00,55,40,47.5,0.53,0,40.65,-73.78
2014-03-31 00:00:00,56,34,45,0.21,0,40.65,-73.78
2014-04-01 00:00:00,57,37,47,0,0,40.65,-73.78
2014-04-02 00:00:00,48,38,43,0.03,0,40.65,-73.78
2014-04-03 00:00:00,63,39,51,0.08,0,40.65,-73.78
2014-04-04 00:00:00,45,41,43,0.1,0,40.65,-73.78
2014-04-05 00:00:00,57,41,49,0,0,40.65,-73.78
2014-04-06 00:00:00,57,37,47,0,0,40.65,-73.78
2014-04-07 00:00:00,51,37,44,0.35,0,40.65,-73.78
2014-04-08 00:00:00,66,47,56.5,0.25,0,40.65,-73.78
2014-04-09 00:00:00,64,43,53.5,0,0,40.65,-73.78
2014-04-10 00:00:00,53,38,45.5,0,0,40.65,-73.78
2014-04-11 00:00:00,69,47,58,0,0,40.65,-73.78
2014-04-12 00:00:00,68,49,58.5,0,0,40.65,-73.78
2014-04-13 00:00:00,65,47,56,0,0,40.65,-73.78
2014-04-14 00:00:00,66,51,58.5,0,0,40.65,-73.78
2014-04-15 00:00:00,56,34,45,0.65,0.1,40.65,-73.78
2014-04-16 00:00:00,49,32,40.5,0.08,0,40.65,-73.78
2014-04-17 00:00:00,47,35,41,0,0,40.65,-73.78
2014-04-18 00:00:00,46,36,41,0,0,40.65,-73.78
2014-04-19 00:00:00,68,40,54,0,0,40.65,-73.78
2014-04-20 00:00:00,54,42,48,0,0,40.65,-73.78
2014-04-21 00:00:00,58,37,47.5,0,0,40.65,-73.78
2014-04-22 00:00:00,62,45,53.5,0,0,40.65,-73.78
2014-04-23 00:00:00,63,45,54,0,0,40.65,-73.78
2014-04-24 00:00:00,64,43,53.5,0,0,40.65,-73.78
2014-04-25 00:00:00,59,43,51,0,0,40.65,-73.78
2014-04-26 00:00:00,67,46,56.5,0.71,0,40.65,-73.78
2014-04-27 00:00:00,61,46,53.5,0,0,40.65,-73.78
2014-04-28 00:00:00,66,45,55.5,0,0,40.65,-73.78
2014-04-29 00:00:00,51,44,47.5,0.05,0,40.65,-73.78
2014-04-30 00:00:00,56,42,49,4.68,0,40.65,-73.78
2014-05-01 00:00:00,71,53,62,0.24,0,40.65,-73.78
2011-01-01 00:00:00,52,39,45.5,0,0,40.77,-73.9
2011-01-02 00:00:00,53,38,45.5,0,0,40.77,-73.9
2011-01-03 00:00:00,38,30,34,0,0,40.77,-73.9
2011-01-04 00:00:00,42,32,37,0,0,40.77,-73.9
2011-01-05 00:00:00,41,32,36.5,0,0,40.77,-73.9
2011-01-06 00:00:00,34,29,31.5,0,0,40.77,-73.9
2011-01-07 00:00:00,37,29,33,0.13,1.4,40.77,-73.9
2011-01-08 00:00:00,33,27,30,0,0,40.77,-73.9
2011-01-09 00:00:00,34,29,31.5,0,0,40.77,-73.9
2011-01-10 00:00:00,37,27,32,0,0,40.77,-73.9
2011-01-11 00:00:00,32,26,29,0.13,1.9,40.77,-73.9
2011-01-12 00:00:00,34,26,30,0.5,5,40.77,-73.9
2011-01-13 00:00:00,32,21,26.5,0,0,40.77,-73.9
2011-01-14 00:00:00,32,21,26.5,0,0,40.77,-73.9
2011-01-15 00:00:00,39,25,32,0,0,40.77,-73.9
2011-01-16 00:00:00,39,28,33.5,0,0,40.77,-73.9
2011-01-17 00:00:00,29,22,25.5,0,0,40.77,-73.9
2011-01-18 00:00:00,44,25,34.5,1.12,1.3,40.77,-73.9
2011-01-19 00:00:00,42,37,39.5,0.07,0,40.77,-73.9
2011-01-20 00:00:00,37,32,34.5,0,0,40.77,-73.9
2011-01-21 00:00:00,33,21,27,0.43,4.3,40.77,-73.9
2011-01-22 00:00:00,27,17,22,0,0,40.77,-73.9
2011-01-23 00:00:00,27,14,20.5,0,0,40.77,-73.9
2011-01-24 00:00:00,26,9,17.5,0,0,40.77,-73.9
2011-01-25 00:00:00,38,26,32,0.06,1.2,40.77,-73.9
2011-01-26 00:00:00,34,31,32.5,0.94,9.4,40.77,-73.9
2011-01-27 00:00:00,39,32,35.5,0.56,7.9,40.77,-73.9
2011-01-28 00:00:00,37,30,33.5,0,0,40.77,-73.9
2011-01-29 00:00:00,38,32,35,0.01,0.2,40.77,-73.9
2011-01-30 00:00:00,42,30,36,0,0,40.77,-73.9
2011-01-31 00:00:00,33,26,29.5,0,0,40.77,-73.9
2011-02-01 00:00:00,31,26,28.5,0.13,0.6,40.77,-73.9
2011-02-02 00:00:00,41,28,34.5,0.67,0,40.77,-73.9
2011-02-03 00:00:00,36,27,31.5,0,0,40.77,-73.9
2011-02-04 00:00:00,37,27,32,0,0,40.77,-73.9
2011-02-05 00:00:00,44,31,37.5,0.24,0,40.77,-73.9
2011-02-06 00:00:00,47,38,42.5,0,0,40.77,-73.9
2011-02-07 00:00:00,45,33,39,0.09,0,40.77,-73.9
2011-02-08 00:00:00,43,20,31.5,0.11,0,40.77,-73.9
2011-02-09 00:00:00,30,16,23,0,0,40.77,-73.9
2011-02-10 00:00:00,30,23,26.5,0,0,40.77,-73.9
2011-02-11 00:00:00,37,21,29,0,0,40.77,-73.9
2011-02-12 00:00:00,40,30,35,0,0,40.77,-73.9
2011-02-13 00:00:00,46,30,38,0,0,40.77,-73.9
2011-02-14 00:00:00,58,37,47.5,0,0,40.77,-73.9
2011-02-15 00:00:00,37,26,31.5,0,0,40.77,-73.9
2011-02-16 00:00:00,48,27,37.5,0,0,40.77,-73.9
2011-02-17 00:00:00,64,46,55,0,0,40.77,-73.9
2011-02-18 00:00:00,67,44,55.5,0,0,40.77,-73.9
2011-02-19 00:00:00,54,23,38.5,0,0,40.77,-73.9
2011-02-20 00:00:00,39,21,30,0,0,40.77,-73.9
2011-02-21 00:00:00,37,24,30.5,0.32,3.5,40.77,-73.9
2011-02-22 00:00:00,35,17,26,0,0,40.77,-73.9
2011-02-23 00:00:00,41,23,32,0,0,40.77,-73.9
2011-02-24 00:00:00,42,26,34,0.04,0,40.77,-73.9
2011-02-25 00:00:00,58,33,45.5,1.29,0,40.77,-73.9
2011-02-26 00:00:00,43,31,37,0,0,40.77,-73.9
2011-02-27 00:00:00,50,35,42.5,0,0,40.77,-73.9
2011-02-28 00:00:00,60,39,49.5,0.44,0,40.77,-73.9
2011-03-01 00:00:00,45,33,39,0,0,40.77,-73.9
2011-03-02 00:00:00,53,25,39,0,0,40.77,-73.9
2011-03-03 00:00:00,33,19,26,0,0,40.77,-73.9
2011-03-04 00:00:00,41,26,33.5,0,0,40.77,-73.9
2011-03-05 00:00:00,58,41,49.5,0,0,40.77,-73.9
2011-03-06 00:00:00,56,48,52,2.08,0,40.77,-73.9
2011-03-07 00:00:00,53,34,43.5,0.08,0,40.77,-73.9
2011-03-08 00:00:00,46,29,37.5,0,0,40.77,-73.9
2011-03-09 00:00:00,46,33,39.5,0.01,0,40.77,-73.9
2011-03-10 00:00:00,54,37,45.5,1.18,0,40.77,-73.9
2011-03-11 00:00:00,55,40,47.5,0.99,0,40.77,-73.9
2011-03-12 00:00:00,55,38,46.5,0,0,40.77,-73.9
2011-03-13 00:00:00,50,41,45.5,0,0,40.77,-73.9
2011-03-14 00:00:00,43,37,40,0,0,40.77,-73.9
2011-03-15 00:00:00,45,33,39,0,0,40.77,-73.9
2011-03-16 00:00:00,56,37,46.5,0.56,0,40.77,-73.9
2011-03-17 00:00:00,63,44,53.5,0,0,40.77,-73.9
2011-03-18 00:00:00,75,51,63,0,0,40.77,-73.9
2011-03-19 00:00:00,58,39,48.5,0,0,40.77,-73.9
2011-03-20 00:00:00,48,34,41,0,0,40.77,-73.9
2011-03-21 00:00:00,45,36,40.5,0.39,0,40.77,-73.9
2011-03-22 00:00:00,49,40,44.5,0,0,40.77,-73.9
2011-03-23 00:00:00,40,32,36,0.54,0.4,40.77,-73.9
2011-03-24 00:00:00,44,31,37.5,0.08,0.5,40.77,-73.9
2011-03-25 00:00:00,41,29,35,0,0,40.77,-73.9
2011-03-26 00:00:00,39,27,33,0,0,40.77,-73.9
2011-03-27 00:00:00,44,28,36,0,0,40.77,-73.9
2011-03-28 00:00:00,45,27,36,0,0,40.77,-73.9
2011-03-29 00:00:00,48,32,40,0,0,40.77,-73.9
2011-03-30 00:00:00,52,38,45,0,0,40.77,-73.9
2011-03-31 00:00:00,42,37,39.5,0.06,0,40.77,-73.9
2011-04-01 00:00:00,44,36,40,0.15,0,40.77,-73.9
2011-04-02 00:00:00,53,39,46,0,0,40.77,-73.9
2011-04-03 00:00:00,56,42,49,0,0,40.77,-73.9
2011-04-04 00:00:00,61,44,52.5,0.04,0,40.77,-73.9
2011-04-05 00:00:00,64,41,52.5,0.1,0,40.77,-73.9
2011-04-06 00:00:00,54,39,46.5,0.1,0,40.77,-73.9
2011-04-07 00:00:00,51,41,46,0.01,0,40.77,-73.9
2011-04-08 00:00:00,47,41,44,0,0,40.77,-73.9
2011-04-09 00:00:00,55,38,46.5,0,0,40.77,-73.9
2011-04-10 00:00:00,54,44,49,0,0,40.77,-73.9
2011-04-11 00:00:00,75,47,61,0.01,0,40.77,-73.9
2011-04-12 00:00:00,73,46,59.5,0.96,0,40.77,-73.9
2011-04-13 00:00:00,52,43,47.5,0.45,0,40.77,-73.9
2011-04-14 00:00:00,67,47,57,0,0,40.77,-73.9
2011-04-15 00:00:00,54,41,47.5,0,0,40.77,-73.9
2011-04-16 00:00:00,55,40,47.5,1.58,0,40.77,-73.9
2011-04-17 00:00:00,60,51,55.5,0.2,0,40.77,-73.9
2011-04-18 00:00:00,63,47,55,0,0,40.77,-73.9
2011-04-19 00:00:00,53,46,49.5,0.01,0,40.77,-73.9
2011-04-20 00:00:00,66,44,55,0,0,40.77,-73.9
2011-04-21 00:00:00,65,43,54,0,0,40.77,-73.9
2011-04-22 00:00:00,49,40,44.5,0,0,40.77,-73.9
2011-04-23 00:00:00,59,43,51,0.82,0,40.77,-73.9
2011-04-24 00:00:00,78,51,64.5,0.37,0,40.77,-73.9
2011-04-25 00:00:00,66,54,60,0,0,40.77,-73.9
2011-04-26 00:00:00,80,51,65.5,0,0,40.77,-73.9
2011-04-27 00:00:00,70,57,63.5,0,0,40.77,-73.9
2011-04-28 00:00:00,69,58,63.5,0.27,0,40.77,-73.9
2011-04-29 00:00:00,68,54,61,0,0,40.77,-73.9
2011-04-30 00:00:00,65,50,57.5,0,0,40.77,-73.9
2011-05-01 00:00:00,64,50,57,0,0,40.77,-73.9
2011-05-02 00:00:00,61,50,55.5,0,0,40.77,-73.9
2011-05-03 00:00:00,71,52,61.5,0,0,40.77,-73.9
2011-05-04 00:00:00,63,47,55,0.5,0,40.77,-73.9
2011-05-05 00:00:00,63,47,55,0,0,40.77,-73.9
2011-05-06 00:00:00,69,52,60.5,0,0,40.77,-73.9
2011-05-07 00:00:00,70,56,63,0,0,40.77,-73.9
2011-05-08 00:00:00,72,53,62.5,0,0,40.77,-73.9
2011-05-09 00:00:00,68,55,61.5,0,0,40.77,-73.9
2011-05-10 00:00:00,72,55,63.5,0,0,40.77,-73.9
2011-05-11 00:00:00,69,54,61.5,0,0,40.77,-73.9
2011-05-12 00:00:00,71,52,61.5,0,0,40.77,-73.9
2011-05-13 00:00:00,65,52,58.5,0,0,40.77,-73.9
2011-05-14 00:00:00,63,57,60,0.08,0,40.77,-73.9
2011-05-15 00:00:00,71,56,63.5,0.48,0,40.77,-73.9
2011-05-16 00:00:00,62,53,57.5,0.02,0,40.77,-73.9
2011-05-17 00:00:00,59,51,55,1.03,0,40.77,-73.9
2011-05-18 00:00:00,64,54,59,1.33,0,40.77,-73.9
2011-05-19 00:00:00,71,57,64,0,0,40.77,-73.9
2011-05-20 00:00:00,66,56,61,0.09,0,40.77,-73.9
2011-05-21 00:00:00,76,55,65.5,0.19,0,40.77,-73.9
2011-05-22 00:00:00,58,53,55.5,0,0,40.77,-73.9
2011-05-23 00:00:00,65,55,60,0.02,0,40.77,-73.9
2011-05-24 00:00:00,82,63,72.5,0,0,40.77,-73.9
2011-05-25 00:00:00,82,63,72.5,0,0,40.77,-73.9
2011-05-26 00:00:00,79,61,70,0,0,40.77,-73.9
2011-05-27 00:00:00,82,62,72,0,0,40.77,-73.9
2011-05-28 00:00:00,83,65,74,0,0,40.77,-73.9
2011-05-29 00:00:00,81,65,73,0,0,40.77,-73.9
2011-05-30 00:00:00,87,68,77.5,0.23,0,40.77,-73.9
2011-05-31 00:00:00,87,69,78,0,0,40.77,-73.9
2011-06-01 00:00:00,90,68,79,0,0,40.77,-73.9
2011-06-02 00:00:00,81,63,72,0,0,40.77,-73.9
2011-06-03 00:00:00,75,58,66.5,0,0,40.77,-73.9
2011-06-04 00:00:00,75,60,67.5,0,0,40.77,-73.9
2011-06-05 00:00:00,68,56,62,0,0,40.77,-73.9
2011-06-06 00:00:00,82,62,72,0,0,40.77,-73.9
2011-06-07 00:00:00,89,67,78,0,0,40.77,-73.9
2011-06-08 00:00:00,97,75,86,0,0,40.77,-73.9
2011-06-09 00:00:00,97,70,83.5,0.34,0,40.77,-73.9
2011-06-10 00:00:00,86,70,78,0,0,40.77,-73.9
2011-06-11 00:00:00,71,58,64.5,0.5,0,40.77,-73.9
2011-06-12 00:00:00,72,57,64.5,0.05,0,40.77,-73.9
2011-06-13 00:00:00,73,59,66,0.02,0,40.77,-73.9
2011-06-14 00:00:00,68,60,64,0.03,0,40.77,-73.9
2011-06-15 00:00:00,82,59,70.5,0,0,40.77,-73.9
2011-06-16 00:00:00,84,63,73.5,0,0,40.77,-73.9
2011-06-17 00:00:00,78,65,71.5,2.3,0,40.77,-73.9
2011-06-18 00:00:00,84,63,73.5,0,0,40.77,-73.9
2011-06-19 00:00:00,83,70,76.5,0,0,40.77,-73.9
2011-06-20 00:00:00,81,65,73,0,0,40.77,-73.9
2011-06-21 00:00:00,82,71,76.5,0,0,40.77,-73.9
2011-06-22 00:00:00,81,70,75.5,0.31,0,40.77,-73.9
2011-06-23 00:00:00,73,64,68.5,0.26,0,40.77,-73.9
2011-06-24 00:00:00,70,64,67,0.01,0,40.77,-73.9
2011-06-25 00:00:00,80,63,71.5,0,0,40.77,-73.9
2011-06-26 00:00:00,81,68,74.5,0,0,40.77,-73.9
2011-06-27 00:00:00,83,68,75.5,0,0,40.77,-73.9
2011-06-28 00:00:00,84,73,78.5,0,0,40.77,-73.9
2011-06-29 00:00:00,82,70,76,0.03,0,40.77,-73.9
2011-06-30 00:00:00,82,66,74,0,0,40.77,-73.9
2011-07-01 00:00:00,83,67,75,0,0,40.77,-73.9
2011-07-02 00:00:00,84,69,76.5,0,0,40.77,-73.9
2011-07-03 00:00:00,77,70,73.5,0.32,0,40.77,-73.9
2011-07-04 00:00:00,88,70,79,0,0,40.77,-73.9
2011-07-05 00:00:00,89,71,80,0,0,40.77,-73.9
2011-07-06 00:00:00,89,76,82.5,0,0,40.77,-73.9
2011-07-07 00:00:00,90,75,82.5,0,0,40.77,-73.9
2011-07-08 00:00:00,83,68,75.5,0.42,0,40.77,-73.9
2011-07-09 00:00:00,87,69,78,0,0,40.77,-73.9
2011-07-10 00:00:00,84,69,76.5,0,0,40.77,-73.9
2011-07-11 00:00:00,92,75,83.5,0,0,40.77,-73.9
2011-07-12 00:00:00,92,79,85.5,0,0,40.77,-73.9
2011-07-13 00:00:00,86,70,78,0,0,40.77,-73.9
2011-07-14 00:00:00,81,66,73.5,0,0,40.77,-73.9
2011-07-15 00:00:00,86,69,77.5,0,0,40.77,-73.9
2011-07-16 00:00:00,90,69,79.5,0,0,40.77,-73.9
2011-07-17 00:00:00,91,74,82.5,0,0,40.77,-73.9
2011-07-18 00:00:00,95,75,85,0,0,40.77,-73.9
2011-07-19 00:00:00,92,75,83.5,0,0,40.77,-73.9
2011-07-20 00:00:00,88,73,80.5,0,0,40.77,-73.9
2011-07-21 00:00:00,96,73,84.5,0,0,40.77,-73.9
2011-07-22 00:00:00,104,85,94.5,0,0,40.77,-73.9
2011-07-23 00:00:00,99,79,89,0,0,40.77,-73.9
2011-07-24 00:00:00,90,78,84,0.11,0,40.77,-73.9
2011-07-25 00:00:00,81,69,75,0.23,0,40.77,-73.9
2011-07-26 00:00:00,92,68,80,0.29,0,40.77,-73.9
2011-07-27 00:00:00,84,71,77.5,0,0,40.77,-73.9
2011-07-28 00:00:00,86,72,79,0,0,40.77,-73.9
2011-07-29 00:00:00,84,71,77.5,1.57,0,40.77,-73.9
2011-07-30 00:00:00,91,74,82.5,0,0,40.77,-73.9
2011-07-31 00:00:00,91,73,82,0,0,40.77,-73.9
2011-08-01 00:00:00,92,74,83,0.01,0,40.77,-73.9
2011-08-02 00:00:00,89,75,82,0,0,40.77,-73.9
2011-08-03 00:00:00,83,68,75.5,0.86,0,40.77,-73.9
2011-08-04 00:00:00,82,68,75,0,0,40.77,-73.9
2011-08-05 00:00:00,85,72,78.5,0,0,40.77,-73.9
2011-08-06 00:00:00,82,73,77.5,0.11,0,40.77,-73.9
2011-08-07 00:00:00,89,74,81.5,0.17,0,40.77,-73.9
2011-08-08 00:00:00,90,75,82.5,0,0,40.77,-73.9
2011-08-09 00:00:00,83,72,77.5,1.43,0,40.77,-73.9
2011-08-10 00:00:00,86,72,79,0,0,40.77,-73.9
2011-08-11 00:00:00,82,70,76,0,0,40.77,-73.9
2011-08-12 00:00:00,83,68,75.5,0,0,40.77,-73.9
2011-08-13 00:00:00,85,71,78,0,0,40.77,-73.9
2011-08-14 00:00:00,76,67,71.5,6.6,0,40.77,-73.9
2011-08-15 00:00:00,76,69,72.5,0.04,0,40.77,-73.9
2011-08-16 00:00:00,79,64,71.5,0.04,0,40.77,-73.9
2011-08-17 00:00:00,85,70,77.5,0,0,40.77,-73.9
2011-08-18 00:00:00,83,72,77.5,0.1,0,40.77,-73.9
2011-08-19 00:00:00,84,65,74.5,0.89,0,40.77,-73.9
2011-08-20 00:00:00,85,67,76,0,0,40.77,-73.9
2011-08-21 00:00:00,86,70,78,0.94,0,40.77,-73.9
2011-08-22 00:00:00,78,67,72.5,0,0,40.77,-73.9
2011-08-23 00:00:00,79,65,72,0,0,40.77,-73.9
2011-08-24 00:00:00,79,68,73.5,0,0,40.77,-73.9
2011-08-25 00:00:00,81,73,77,0.35,0,40.77,-73.9
2011-08-26 00:00:00,85,72,78.5,0,0,40.77,-73.9
2011-08-27 00:00:00,75,71,73,2.16,0,40.77,-73.9
2011-08-28 00:00:00,76,66,71,3.62,0,40.77,-73.9
2011-08-29 00:00:00,79,62,70.5,0,0,40.77,-73.9
2011-08-30 00:00:00,81,64,72.5,0,0,40.77,-73.9
2011-08-31 00:00:00,83,67,75,0,0,40.77,-73.9
2011-09-01 00:00:00,81,69,75,0,0,40.77,-73.9
2011-09-02 00:00:00,77,66,71.5,0,0,40.77,-73.9
2011-09-03 00:00:00,84,67,75.5,0,0,40.77,-73.9
2011-09-04 00:00:00,86,73,79.5,0,0,40.77,-73.9
2011-09-05 00:00:00,81,72,76.5,0,0,40.77,-73.9
2011-09-06 00:00:00,74,61,67.5,2.31,0,40.77,-73.9
2011-09-07 00:00:00,69,62,65.5,0.92,0,40.77,-73.9
2011-09-08 00:00:00,75,64,69.5,0.96,0,40.77,-73.9
2011-09-09 00:00:00,86,66,76,0,0,40.77,-73.9
2011-09-10 00:00:00,79,69,74,0,0,40.77,-73.9
2011-09-11 00:00:00,73,63,68,0,0,40.77,-73.9
2011-09-12 00:00:00,83,67,75,0,0,40.77,-73.9
2011-09-13 00:00:00,84,69,76.5,0,0,40.77,-73.9
2011-09-14 00:00:00,86,71,78.5,0,0,40.77,-73.9
2011-09-15 00:00:00,78,55,66.5,0.02,0,40.77,-73.9
2011-09-16 00:00:00,66,52,59,0,0,40.77,-73.9
2011-09-17 00:00:00,63,53,58,0,0,40.77,-73.9
2011-09-18 00:00:00,69,56,62.5,0,0,40.77,-73.9
2011-09-19 00:00:00,68,54,61,0,0,40.77,-73.9
2011-09-20 00:00:00,69,62,65.5,0.06,0,40.77,-73.9
2011-09-21 00:00:00,74,64,69,0.01,0,40.77,-73.9
2011-09-22 00:00:00,80,68,74,0.02,0,40.77,-73.9
2011-09-23 00:00:00,74,69,71.5,2.14,0,40.77,-73.9
2011-09-24 00:00:00,77,70,73.5,0,0,40.77,-73.9
2011-09-25 00:00:00,80,70,75,0,0,40.77,-73.9
2011-09-26 00:00:00,80,70,75,0,0,40.77,-73.9
2011-09-27 00:00:00,77,68,72.5,0,0,40.77,-73.9
2011-09-28 00:00:00,75,68,71.5,0.2,0,40.77,-73.9
2011-09-29 00:00:00,76,63,69.5,0.43,0,40.77,-73.9
2011-09-30 00:00:00,77,59,68,0.54,0,40.77,-73.9
2011-10-01 00:00:00,66,50,58,0.23,0,40.77,-73.9
2011-10-02 00:00:00,65,50,57.5,0.09,0,40.77,-73.9
2011-10-03 00:00:00,58,49,53.5,0.02,0,40.77,-73.9
2011-10-04 00:00:00,64,51,57.5,0,0,40.77,-73.9
2011-10-05 00:00:00,72,55,63.5,0,0,40.77,-73.9
2011-10-06 00:00:00,69,51,60,0,0,40.77,-73.9
2011-10-07 00:00:00,67,50,58.5,0,0,40.77,-73.9
2011-10-08 00:00:00,80,55,67.5,0,0,40.77,-73.9
2011-10-09 00:00:00,85,62,73.5,0,0,40.77,-73.9
2011-10-10 00:00:00,82,65,73.5,0,0,40.77,-73.9
2011-10-11 00:00:00,73,62,67.5,0,0,40.77,-73.9
2011-10-12 00:00:00,63,60,61.5,0.03,0,40.77,-73.9
2011-10-13 00:00:00,67,59,63,0.15,0,40.77,-73.9
2011-10-14 00:00:00,71,59,65,0.58,0,40.77,-73.9
2011-10-15 00:00:00,66,55,60.5,0,0,40.77,-73.9
2011-10-16 00:00:00,68,56,62,0,0,40.77,-73.9
2011-10-17 00:00:00,67,58,62.5,0,0,40.77,-73.9
2011-10-18 00:00:00,69,57,63,0.01,0,40.77,-73.9
2011-10-19 00:00:00,64,60,62,1.09,0,40.77,-73.9
2011-10-20 00:00:00,68,54,61,0,0,40.77,-73.9
2011-10-21 00:00:00,57,51,54,0,0,40.77,-73.9
2011-10-22 00:00:00,60,49,54.5,0,0,40.77,-73.9
2011-10-23 00:00:00,60,52,56,0,0,40.77,-73.9
2011-10-24 00:00:00,61,50,55.5,0,0,40.77,-73.9
2011-10-25 00:00:00,63,53,58,0,0,40.77,-73.9
2011-10-26 00:00:00,63,51,57,0,0,40.77,-73.9
2011-10-27 00:00:00,61,40,50.5,0.58,0,40.77,-73.9
2011-10-28 00:00:00,50,38,44,0,0,40.77,-73.9
2011-10-29 00:00:00,46,33,39.5,1.77,1.7,40.77,-73.9
2011-10-30 00:00:00,48,35,41.5,0.01,0,40.77,-73.9
2011-10-31 00:00:00,53,39,46,0,0,40.77,-73.9
2011-11-01 00:00:00,55,46,50.5,0,0,40.77,-73.9
2011-11-02 00:00:00,59,44,51.5,0,0,40.77,-73.9
2011-11-03 00:00:00,60,46,53,0,0,40.77,-73.9
2011-11-04 00:00:00,53,41,47,0,0,40.77,-73.9
2011-11-05 00:00:00,50,37,43.5,0,0,40.77,-73.9
2011-11-06 00:00:00,55,39,47,0,0,40.77,-73.9
2011-11-07 00:00:00,63,45,54,0,0,40.77,-73.9
2011-11-08 00:00:00,67,51,59,0,0,40.77,-73.9
2011-11-09 00:00:00,64,49,56.5,0,0,40.77,-73.9
2011-11-10 00:00:00,65,48,56.5,0,0,40.77,-73.9
2011-11-11 00:00:00,49,42,45.5,0.01,0,40.77,-73.9
2011-11-12 00:00:00,57,40,48.5,0,0,40.77,-73.9
2011-11-13 00:00:00,59,46,52.5,0,0,40.77,-73.9
2011-11-14 00:00:00,69,54,61.5,0,0,40.77,-73.9
2011-11-15 00:00:00,65,58,61.5,0,0,40.77,-73.9
2011-11-16 00:00:00,59,54,56.5,0.62,0,40.77,-73.9
2011-11-17 00:00:00,54,41,47.5,0.07,0,40.77,-73.9
2011-11-18 00:00:00,46,37,41.5,0,0,40.77,-73.9
2011-11-19 00:00:00,51,39,45,0,0,40.77,-73.9
2011-11-20 00:00:00,64,49,56.5,0,0,40.77,-73.9
2011-11-21 00:00:00,59,47,53,0.08,0,40.77,-73.9
2011-11-22 00:00:00,52,44,48,1.32,0,40.77,-73.9
2011-11-23 00:00:00,55,41,48,0.46,0,40.77,-73.9
2011-11-24 00:00:00,55,39,47,0,0,40.77,-73.9
2011-11-25 00:00:00,62,46,54,0,0,40.77,-73.9
2011-11-26 00:00:00,66,48,57,0,0,40.77,-73.9
2011-11-27 00:00:00,62,43,52.5,0,0,40.77,-73.9
2011-11-28 00:00:00,67,54,60.5,0,0,40.77,-73.9
2011-11-29 00:00:00,66,52,59,0.29,0,40.77,-73.9
2011-11-30 00:00:00,52,43,47.5,0,0,40.77,-73.9
2011-12-01 00:00:00,50,38,44,0,0,40.77,-73.9
2011-12-02 00:00:00,52,39,45.5,0,0,40.77,-73.9
2011-12-03 00:00:00,45,37,41,0,0,40.77,-73.9
2011-12-04 00:00:00,54,39,46.5,0,0,40.77,-73.9
2011-12-05 00:00:00,56,48,52,0,0,40.77,-73.9
2011-12-06 00:00:00,61,55,58,0.26,0,40.77,-73.9
2011-12-07 00:00:00,61,43,52,1.38,0,40.77,-73.9
2011-12-08 00:00:00,45,37,41,0.2,0,40.77,-73.9
2011-12-09 00:00:00,53,36,44.5,0,0,40.77,-73.9
2011-12-10 00:00:00,48,33,40.5,0,0,40.77,-73.9
2011-12-11 00:00:00,41,31,36,0,0,40.77,-73.9
2011-12-12 00:00:00,44,33,38.5,0,0,40.77,-73.9
2011-12-13 00:00:00,47,34,40.5,0,0,40.77,-73.9
2011-12-14 00:00:00,48,39,43.5,0,0,40.77,-73.9
2011-12-15 00:00:00,60,47,53.5,0,0,40.77,-73.9
2011-12-16 00:00:00,59,42,50.5,0,0,40.77,-73.9
2011-12-17 00:00:00,42,31,36.5,0,0,40.77,-73.9
2011-12-18 00:00:00,31,23,27,0,0,40.77,-73.9
2011-12-19 00:00:00,47,25,36,0,0,40.77,-73.9
2011-12-20 00:00:00,48,41,44.5,0.01,0,40.77,-73.9
2011-12-21 00:00:00,61,40,50.5,0.08,0,40.77,-73.9
2011-12-22 00:00:00,57,48,52.5,0.05,0,40.77,-73.9
